Num_acc,Conditions Atmosphériques,Etat Surface,Catégorie Route,Vitesse Maximale Autorisée,Nombre Véhicules Impliqués,Nombre Usagers Impliqués,Date,Conditions Lumineuses,Type Collision
7431,Normal,Sec,Voie Communale,30.0,,,2022-01-06 19:20:05,Nuit,Par le coté
7432,,Sec,,90.0,1.0,3.0,2022-01-18 16:53:52,Jour,Autre
7433,Normal,Sec,Autoroute,130.0,,2.0,2022-01-23 12:20:52,Jour,Par le coté
7434,Normal,Sec,Route Départementale,70.0,2.0,7.0,2022-01-14 14:16:03,Jour,Par le coté
7435,Normal,Sec,Autoroute,,2.0,,2022-01-13 02:43:31,Nuit,Par le coté
7436,Normal,Sec,Route Départementale,,,1.0,2022-01-29 14:05:55,Jour,Autre
7437,,Sec,Route Départementale,,,4.0,2022-01-31 05:15:51,Nuit,Par le coté
7438,,Sec,Voie Communale,,,5.0,2022-01-13 12:55:05,Jour,
7439,Pluie,Mouillé,Route Départementale,70.0,2.0,3.0,2022-01-08 07:57:03,,Par le coté
7440,Normal,Sec,Route Nationale,90.0,2.0,,2022-01-30 01:52:14,Nuit,Frontale
7441,,Sec,,30.0,,,2022-01-01 04:19:52,Nuit,Par l'arrière
7442,Pluie,,Voie Communale,,2.0,3.0,2022-01-04 23:14:10,,Frontale
7443,Pluie,Mouillé,Route Départementale,,1.0,2.0,2022-01-07 01:07:18,Nuit,
7444,,Sec,Route Départementale,,1.0,1.0,2022-01-15 01:25:23,Nuit,Autre
7445,Normal,,Route Départementale,70.0,,,2022-01-13 19:10:13,,Par l'arrière
7446,Pluie,Mouillé,Route Départementale,,2.0,2.0,2022-01-08 19:50:55,Nuit,
7447,Normal,Sec,Route Départementale,,1.0,1.0,2022-01-11 22:22:07,,
7448,Pluie,,,70.0,2.0,5.0,2022-01-07 12:37:54,Jour,
7449,Normal,,Voie Communale,,1.0,1.0,2022-01-23 17:46:58,,Autre
7450,Normal,Sec,Voie Communale,30.0,2.0,3.0,2022-01-27 13:48:02,Jour,
7451,Normal,,Route Départementale,,,4.0,2022-01-12 00:39:24,Nuit,
7452,,Mouillé,,70.0,2.0,2.0,2022-01-04 00:37:25,Nuit,Frontale
7453,Pluie,Mouillé,,30.0,2.0,,2022-01-07 20:51:46,Nuit,Frontale
7454,,Sec,Voie Communale,30.0,2.0,3.0,2022-01-25 23:46:32,Nuit,Par le coté
7455,,Mouillé,Voie Communale,,2.0,2.0,2022-01-09 05:42:50,Nuit,Frontale
7456,,Mouillé,Route Départementale,,,1.0,2022-01-09 12:35:07,Jour,Autre
7457,Normal,,Autoroute,,,4.0,2022-01-13 08:02:12,,Par le coté
7458,,Sec,Route Départementale,70.0,,3.0,2022-01-11 09:03:29,,Frontale
7459,Normal,,Route Départementale,,3.0,3.0,2022-01-18 08:27:10,Nuit,
7460,Pluie,,Route Départementale,70.0,1.0,1.0,2022-01-07 10:11:37,,Autre
7461,Normal,,Voie Communale,30.0,,,2022-01-15 15:02:53,,Autre
7462,Pluie,,,70.0,3.0,7.0,2022-01-08 07:17:53,,Autre
7463,,Sec,Route Départementale,,1.0,2.0,2022-01-14 21:43:49,Nuit,Autre
7464,Normal,Sec,,70.0,2.0,3.0,2022-01-14 19:28:57,Nuit,
7465,,Sec,Route Départementale,70.0,2.0,8.0,2022-01-27 05:03:57,,Par le coté
7466,Pluie,,,30.0,1.0,2.0,2022-01-09 03:25:15,Nuit,Autre
7467,,Sec,Route Départementale,70.0,2.0,3.0,2022-01-01 02:48:13,Nuit,Par le coté
7468,,Mouillé,Voie Communale,30.0,,,2022-01-08 15:18:57,Jour,Par le coté
7469,,Sec,,130.0,2.0,2.0,2022-01-12 03:03:11,Nuit,Par le coté
7470,Normal,,Voie Communale,30.0,,,2022-01-20 01:42:39,Nuit,Par l'arrière
7471,,Mouillé,Autoroute,,1.0,3.0,2022-01-04 12:02:43,,Autre
7472,Normal,Sec,,70.0,1.0,1.0,2022-01-21 14:53:54,,Autre
7473,,Sec,,70.0,,4.0,2022-01-12 05:57:42,Nuit,Par le coté
7474,Normal,Sec,Route Départementale,,,,2022-01-16 13:56:10,Jour,
7475,Normal,Sec,Route Départementale,70.0,1.0,1.0,2022-01-23 21:37:46,Nuit,
7476,Normal,Sec,Route Départementale,70.0,,3.0,2022-01-21 07:00:31,,Par l'arrière
7477,Normal,Sec,Route Départementale,70.0,2.0,,2022-01-13 06:02:49,Nuit,Frontale
7478,,Sec,Voie Communale,,,3.0,2022-01-26 20:18:51,Nuit,
7479,Normal,,Voie Communale,,,,2022-01-27 06:07:56,,
7480,Normal,Sec,Voie Communale,30.0,2.0,3.0,2022-01-24 04:47:01,Nuit,Par le coté
7481,,Sec,Voie Communale,,2.0,3.0,2022-01-31 21:40:38,Nuit,Par le coté
7482,Normal,Sec,Voie Communale,30.0,1.0,2.0,2022-01-16 03:46:58,,Autre
7483,,Sec,Voie Communale,,1.0,1.0,2022-01-28 17:58:01,Nuit,Autre
7484,Normal,Sec,Autoroute,130.0,2.0,4.0,2022-01-06 01:32:40,,Par l'arrière
7485,Normal,Sec,Autoroute,130.0,2.0,3.0,2022-01-22 00:36:24,Nuit,Par le coté
7486,Pluie,Mouillé,Route Départementale,70.0,,5.0,2022-01-03 12:08:35,,Par le coté
7487,Pluie,Mouillé,Route Nationale,90.0,1.0,2.0,2022-01-08 18:50:24,,Autre
7488,Normal,,Voie Communale,30.0,,2.0,2022-01-25 13:52:02,,
7489,,Mouillé,Route Départementale,,2.0,4.0,2022-01-03 21:50:33,Nuit,
7490,Normal,,,30.0,2.0,,2022-01-15 06:47:32,Nuit,
7491,Pluie,,Route Départementale,70.0,,1.0,2022-01-19 05:46:07,Nuit,Autre
7492,Normal,,,70.0,2.0,3.0,2022-01-15 17:57:54,Nuit,Par l'arrière
7493,Normal,Sec,Route Départementale,70.0,2.0,6.0,2022-01-10 05:05:22,Nuit,Par le coté
7494,Normal,Sec,Route Départementale,,1.0,1.0,2022-01-24 13:52:14,Jour,
7495,Pluie,Mouillé,Route Départementale,,2.0,5.0,2022-01-03 09:46:21,,
7496,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-17 22:42:14,,Par le coté
7497,Normal,Sec,Voie Communale,,2.0,7.0,2022-01-25 02:00:53,Nuit,
7498,Pluie,,Voie Communale,30.0,1.0,1.0,2022-01-19 18:12:33,Nuit,Autre
7499,,Sec,,30.0,1.0,1.0,2022-01-12 19:30:04,,Autre
7500,Normal,Sec,Autoroute,130.0,,2.0,2022-01-18 07:10:07,,Par le coté
7501,Normal,,Voie Communale,30.0,,10.0,2022-01-05 17:59:36,,
7502,Normal,Sec,Route Départementale,,,1.0,2022-01-21 01:09:41,Nuit,Autre
7503,,Sec,Voie Communale,30.0,2.0,3.0,2022-01-17 03:14:07,Nuit,
7504,,Sec,Autoroute,130.0,2.0,2.0,2022-01-01 13:01:20,Jour,Par le coté
7505,,Sec,Route Départementale,,2.0,5.0,2022-01-21 07:48:59,Nuit,
7506,Normal,Sec,,130.0,2.0,2.0,2022-01-21 04:59:54,Nuit,
7507,Pluie,,,130.0,3.0,7.0,2022-01-04 10:23:45,Jour,Autre
7508,Normal,Sec,Voie Communale,30.0,,,2022-01-10 06:55:04,Nuit,Par le coté
7509,Normal,Sec,,30.0,1.0,4.0,2022-01-17 10:18:38,,Autre
7510,,Sec,Voie Communale,,,4.0,2022-01-05 22:12:31,,Autre
7511,Normal,Sec,Autoroute,130.0,,3.0,2022-01-13 16:27:28,Jour,Par le coté
7512,,Sec,Route Départementale,70.0,,,2022-01-14 01:05:20,Nuit,Par le coté
7513,Pluie,Mouillé,Autoroute,,2.0,5.0,2022-01-07 12:39:12,Jour,Par l'arrière
7514,,Sec,Route Départementale,,,2.0,2022-01-31 17:56:44,Nuit,Par le coté
7515,Normal,Sec,Route Départementale,,2.0,2.0,2022-01-27 21:52:34,Nuit,Par le coté
7516,Normal,,Voie Communale,,,6.0,2022-01-23 09:56:40,Jour,Par le coté
7517,Pluie,Mouillé,,70.0,,,2022-01-03 16:00:37,Jour,Par le coté
7518,,Sec,Voie Communale,30.0,2.0,,2022-01-25 02:07:21,,Par le coté
7519,,Sec,,30.0,2.0,,2022-01-18 20:32:18,,Frontale
7520,Pluie,Mouillé,Route Départementale,70.0,1.0,5.0,2022-01-08 21:37:45,Nuit,
7521,Pluie,Mouillé,Route Départementale,,3.0,5.0,2022-01-04 12:38:01,Jour,Autre
7522,Pluie,Mouillé,Route Départementale,,1.0,,2022-01-19 08:03:49,,Autre
7523,Normal,,,30.0,,4.0,2022-01-22 09:19:54,Jour,
7524,Normal,,Autoroute,130.0,,,2022-01-28 06:29:40,Nuit,Frontale
7525,Normal,Sec,Route Départementale,70.0,,1.0,2022-01-05 13:37:45,Jour,
7526,Normal,Sec,Voie Communale,30.0,2.0,6.0,2022-01-25 14:19:21,,Par le coté
7527,Normal,Sec,,30.0,1.0,2.0,2022-01-05 15:22:26,Jour,Autre
7528,Pluie,,Autoroute,130.0,2.0,5.0,2022-01-03 13:38:40,Jour,
7529,Normal,Sec,Voie Communale,30.0,,2.0,2022-01-27 03:42:00,Nuit,Par le coté
7530,Normal,,,70.0,2.0,2.0,2022-01-05 11:10:41,,
7531,Normal,Sec,Route Départementale,,1.0,1.0,2022-01-21 10:02:26,,Autre
7532,Normal,,Route Départementale,70.0,1.0,1.0,2022-01-11 00:38:32,Nuit,
7533,Normal,,Voie Communale,,2.0,2.0,2022-01-16 17:44:26,Nuit,Frontale
7534,Normal,Sec,,30.0,2.0,2.0,2022-01-29 06:36:26,,Par l'arrière
7535,,Sec,Voie Communale,,1.0,,2022-01-18 12:54:10,Jour,Autre
7536,,Sec,Route Départementale,70.0,2.0,2.0,2022-01-15 21:48:25,Nuit,Par le coté
7537,Pluie,Mouillé,Voie Communale,,2.0,,2022-01-03 14:46:10,,Frontale
7538,Normal,Sec,,30.0,,,2022-01-14 09:31:43,,Autre
7539,Normal,,,30.0,,3.0,2022-01-13 16:24:46,,Par l'arrière
7540,Normal,,Voie Communale,30.0,,2.0,2022-01-16 05:48:51,Nuit,
7541,Normal,,,70.0,2.0,6.0,2022-01-12 02:14:32,Nuit,
7542,,Sec,Route Départementale,,,2.0,2022-01-18 15:47:15,Jour,Par le coté
7543,Normal,,,70.0,2.0,,2022-01-28 19:52:50,,
7544,,Sec,Route Départementale,,2.0,3.0,2022-01-02 15:43:33,Jour,
7545,Normal,,Voie Communale,30.0,,5.0,2022-01-31 19:36:45,,
7546,,Sec,,70.0,,,2022-01-18 01:45:00,Nuit,Autre
7547,,Sec,Route Départementale,70.0,,2.0,2022-01-13 12:25:14,,
7548,Normal,Sec,Route Départementale,70.0,,4.0,2022-01-05 12:42:31,,Frontale
7549,,Sec,Route Départementale,70.0,1.0,1.0,2022-01-02 21:22:17,Nuit,Autre
7550,Pluie,Mouillé,Route Nationale,90.0,2.0,3.0,2022-01-04 13:09:28,Jour,Par le coté
7551,Pluie,Mouillé,Route Nationale,,3.0,7.0,2022-01-09 12:51:45,Jour,
7552,,Sec,,130.0,,7.0,2022-01-28 07:49:40,Nuit,Par l'arrière
7553,Normal,Sec,Voie Communale,,3.0,5.0,2022-01-01 16:20:33,,Autre
7554,Normal,Sec,,30.0,1.0,1.0,2022-01-10 13:18:14,Jour,Autre
7555,Normal,,,70.0,2.0,3.0,2022-01-11 08:39:14,Jour,
7556,Normal,Sec,Voie Communale,30.0,2.0,,2022-01-16 14:09:09,Jour,Frontale
7557,Normal,Sec,Route Départementale,70.0,3.0,4.0,2022-01-11 12:49:58,Jour,
7558,,Sec,Voie Communale,,2.0,2.0,2022-01-31 22:09:05,Nuit,
7559,Pluie,,Route Départementale,,2.0,3.0,2022-01-19 07:11:21,Nuit,Par l'arrière
7560,Normal,,Route Départementale,70.0,,,2022-01-18 14:58:03,Jour,Autre
7561,,Sec,Route Départementale,,2.0,4.0,2022-01-06 11:07:05,,Par le coté
7562,Normal,Sec,,90.0,2.0,4.0,2022-01-06 16:30:26,,Frontale
7563,,Sec,Voie Communale,,2.0,2.0,2022-01-30 02:16:57,Nuit,
7564,Normal,Sec,,70.0,2.0,2.0,2022-01-21 18:21:50,,Par le coté
7565,Normal,Sec,,90.0,2.0,4.0,2022-01-01 07:13:14,Nuit,
7566,,Sec,Voie Communale,30.0,,4.0,2022-01-02 18:15:26,Nuit,
7567,Normal,Sec,Autoroute,130.0,2.0,4.0,2022-01-27 22:11:47,Nuit,Par le coté
7568,Normal,Sec,Autoroute,130.0,1.0,2.0,2022-01-12 16:49:14,Jour,
7569,Normal,Sec,Route Départementale,70.0,2.0,2.0,2022-01-05 08:58:34,Jour,Par l'arrière
7570,Normal,,Voie Communale,30.0,2.0,3.0,2022-01-22 04:43:42,Nuit,
7571,Pluie,,Voie Communale,30.0,2.0,3.0,2022-01-08 02:00:36,Nuit,
7572,Normal,Sec,Route Départementale,70.0,2.0,2.0,2022-01-02 10:32:44,Jour,Par le coté
7573,Pluie,Mouillé,,70.0,1.0,,2022-01-04 00:53:34,Nuit,
7574,Normal,,Route Nationale,,2.0,2.0,2022-01-27 17:46:49,Nuit,Par l'arrière
7575,Normal,Sec,,30.0,2.0,4.0,2022-01-24 09:21:29,Jour,Par le coté
7576,Normal,,Route Départementale,70.0,3.0,,2022-01-16 02:21:07,Nuit,Autre
7577,Normal,Sec,Route Départementale,70.0,1.0,1.0,2022-01-24 06:25:11,,Autre
7578,Normal,,Voie Communale,30.0,2.0,,2022-01-27 17:12:03,,Par l'arrière
7579,Pluie,,Route Départementale,70.0,2.0,3.0,2022-01-03 07:37:08,Nuit,Par l'arrière
7580,,Sec,Route Départementale,70.0,2.0,8.0,2022-01-02 17:50:27,,
7581,,Mouillé,,90.0,,2.0,2022-01-04 08:20:02,Nuit,
7582,Normal,,,70.0,,3.0,2022-01-14 19:56:27,Nuit,
7583,Pluie,Mouillé,Route Départementale,,2.0,5.0,2022-01-08 13:33:39,,Par le coté
7584,Normal,Sec,Voie Communale,,2.0,,2022-01-29 11:23:43,Jour,Par le coté
7585,,Sec,Voie Communale,30.0,,7.0,2022-01-25 16:42:52,Jour,
7586,,Sec,,70.0,2.0,,2022-01-24 06:46:15,Nuit,Par le coté
7587,Normal,,Route Départementale,,2.0,4.0,2022-01-17 02:29:25,Nuit,Par l'arrière
7588,Normal,Sec,Autoroute,,2.0,4.0,2022-01-02 01:47:08,Nuit,Par l'arrière
7589,,Sec,,30.0,2.0,3.0,2022-01-26 04:18:44,Nuit,Par l'arrière
7590,Normal,,Voie Communale,,,2.0,2022-01-20 22:18:21,Nuit,Par le coté
7591,,Sec,,70.0,1.0,1.0,2022-01-23 06:31:33,,Autre
7592,,Sec,Route Départementale,,2.0,2.0,2022-01-14 11:30:51,Jour,
7593,Pluie,Mouillé,,30.0,3.0,9.0,2022-01-03 15:04:40,Jour,
7594,Normal,Sec,,30.0,1.0,1.0,2022-01-25 16:09:18,,Autre
7595,Normal,,Voie Communale,,,4.0,2022-01-10 05:52:19,Nuit,Autre
7596,Pluie,Mouillé,Route Départementale,70.0,2.0,2.0,2022-01-04 07:15:43,Nuit,Par le coté
7597,,Mouillé,Voie Communale,30.0,,,2022-01-03 04:22:26,Nuit,Autre
7598,,Sec,Voie Communale,,2.0,5.0,2022-01-22 17:43:42,Nuit,Par l'arrière
7599,,Sec,,30.0,1.0,2.0,2022-01-20 00:50:43,Nuit,Autre
7600,Pluie,,Route Départementale,,2.0,,2022-01-19 23:13:30,Nuit,Frontale
7601,,Sec,Route Départementale,,1.0,,2022-01-25 09:23:56,Jour,
7602,Normal,Sec,Route Départementale,70.0,,1.0,2022-01-20 06:37:42,Nuit,
7603,,Sec,Autoroute,130.0,2.0,2.0,2022-01-16 12:47:58,Jour,
7604,Normal,Sec,Autoroute,,1.0,,2022-01-21 21:06:52,Nuit,Autre
7605,Normal,,Voie Communale,,2.0,3.0,2022-01-05 18:51:40,,Par l'arrière
7606,Normal,Sec,,30.0,,,2022-01-12 17:47:20,Nuit,Par le coté
7607,,Mouillé,Voie Communale,30.0,,4.0,2022-01-03 16:49:11,,Autre
7608,,Sec,Voie Communale,30.0,2.0,4.0,2022-01-01 22:03:37,Nuit,Par le coté
7609,,Sec,Route Départementale,,4.0,,2022-01-25 04:45:38,Nuit,Autre
7610,Normal,,Voie Communale,,,,2022-01-05 14:09:23,,Autre
7611,Normal,,Route Départementale,,2.0,3.0,2022-01-02 11:26:24,Jour,Par le coté
7612,Normal,,Voie Communale,,2.0,4.0,2022-01-31 02:23:38,,Par le coté
7613,Normal,,Route Nationale,,2.0,2.0,2022-01-16 12:22:54,Jour,Frontale
7614,Normal,Sec,Route Départementale,70.0,,5.0,2022-01-31 16:55:20,Jour,Par l'arrière
7615,Normal,Sec,Route Nationale,90.0,2.0,,2022-01-29 07:03:49,Nuit,Par le coté
7616,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-14 02:24:15,Nuit,Par le coté
7617,Normal,Sec,Autoroute,,2.0,5.0,2022-01-02 03:36:42,Nuit,
7618,Normal,Sec,Autoroute,130.0,2.0,,2022-01-11 07:08:53,Nuit,Par le coté
7619,Normal,Sec,Voie Communale,,2.0,,2022-01-20 19:08:28,Nuit,Par le coté
7620,Normal,,Route Départementale,70.0,,1.0,2022-01-29 21:08:45,,Autre
7621,,Sec,Route Départementale,70.0,1.0,1.0,2022-01-17 11:34:46,Jour,
7622,Pluie,Mouillé,Route Départementale,70.0,,3.0,2022-01-07 23:42:30,Nuit,Par le coté
7623,Normal,,Voie Communale,,,,2022-01-21 05:41:58,Nuit,
7624,Normal,,Route Départementale,70.0,,,2022-01-18 20:34:19,Nuit,Autre
7625,,Mouillé,Voie Communale,,,3.0,2022-01-08 02:46:15,Nuit,Par le coté
7626,Normal,Sec,Route Nationale,90.0,,3.0,2022-01-16 00:57:05,Nuit,Autre
7627,,Sec,Route Départementale,,2.0,7.0,2022-01-31 16:10:03,Jour,Frontale
7628,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-05 13:06:56,Jour,Par le coté
7629,,Sec,Route Départementale,70.0,2.0,,2022-01-21 15:14:07,Jour,Par le coté
7630,Normal,Sec,Route Départementale,70.0,1.0,,2022-01-06 14:44:27,Jour,Autre
7631,,Sec,Autoroute,130.0,1.0,2.0,2022-01-15 19:12:08,,Autre
7632,,Sec,Route Départementale,70.0,,2.0,2022-01-01 22:02:01,,
7633,Normal,Sec,,30.0,2.0,,2022-01-20 18:20:31,,Frontale
7634,Normal,Sec,Route Départementale,70.0,1.0,,2022-01-31 06:02:30,,
7635,Normal,,Route Nationale,,1.0,1.0,2022-01-17 23:38:54,Nuit,
7636,Normal,,,70.0,1.0,1.0,2022-01-06 04:34:45,,Autre
7637,Pluie,,,30.0,2.0,2.0,2022-01-09 11:47:46,Jour,
7638,Normal,Sec,Route Départementale,70.0,2.0,4.0,2022-01-22 17:25:23,Nuit,Par l'arrière
7639,Normal,Sec,Route Nationale,,,,2022-01-06 09:39:35,Jour,
7640,Normal,Sec,Route Départementale,70.0,,,2022-01-02 21:56:25,Nuit,Autre
7641,Normal,Sec,,30.0,,,2022-01-24 16:38:26,,Par le coté
7642,,Sec,Voie Communale,30.0,,3.0,2022-01-27 20:23:11,Nuit,
7643,Normal,,Route Départementale,,,5.0,2022-01-29 00:21:52,Nuit,Frontale
7644,Normal,Sec,Voie Communale,,,,2022-01-18 11:27:37,,Par le coté
7645,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-31 10:41:02,Jour,Par le coté
7646,Normal,Sec,,90.0,,2.0,2022-01-17 13:50:58,Jour,Frontale
7647,,Mouillé,Voie Communale,30.0,,1.0,2022-01-09 01:13:39,,Autre
7648,,Sec,Route Départementale,70.0,1.0,1.0,2022-01-31 11:34:29,Jour,Autre
7649,Pluie,Mouillé,Voie Communale,30.0,2.0,3.0,2022-01-08 07:09:07,,Par le coté
7650,,Sec,Voie Communale,,,,2022-01-22 16:00:55,,Autre
7651,,Sec,,130.0,2.0,5.0,2022-01-29 16:08:34,,Par le coté
7652,Normal,,Voie Communale,,,,2022-01-31 15:06:42,Jour,
7653,,Mouillé,Voie Communale,30.0,,4.0,2022-01-09 17:13:03,,Par le coté
7654,Normal,Sec,Autoroute,,2.0,4.0,2022-01-17 10:27:34,Jour,Par le coté
7655,Normal,,Voie Communale,30.0,2.0,2.0,2022-01-12 07:31:23,Nuit,
7656,Pluie,Mouillé,Route Nationale,90.0,1.0,,2022-01-04 23:09:29,Nuit,Autre
7657,Normal,,,30.0,1.0,,2022-01-16 00:45:54,,Autre
7658,Normal,,Voie Communale,30.0,2.0,,2022-01-02 16:43:41,,
7659,Normal,Sec,Route Départementale,70.0,1.0,,2022-01-28 00:34:47,Nuit,
7660,Normal,Sec,Voie Communale,30.0,2.0,5.0,2022-01-23 16:18:15,Jour,Par l'arrière
7661,Normal,,Route Départementale,,,2.0,2022-01-06 06:14:39,Nuit,Par l'arrière
7662,,Sec,Voie Communale,30.0,,,2022-01-21 02:49:34,,
7663,,Sec,Route Nationale,90.0,2.0,2.0,2022-01-17 09:28:33,Jour,
7664,,Sec,Voie Communale,30.0,1.0,4.0,2022-01-28 12:32:29,,Autre
7665,,Mouillé,Autoroute,130.0,2.0,3.0,2022-01-09 17:56:32,Nuit,Par le coté
7666,Pluie,Mouillé,Voie Communale,30.0,1.0,1.0,2022-01-19 14:18:16,,
7667,,Sec,,30.0,1.0,1.0,2022-01-05 19:36:41,Nuit,Autre
7668,Normal,Sec,Route Départementale,70.0,,2.0,2022-01-10 16:15:26,Jour,Frontale
7669,Normal,,Autoroute,130.0,,5.0,2022-01-31 17:54:14,,
7670,,Sec,Autoroute,,2.0,4.0,2022-01-28 01:08:24,Nuit,Par le coté
7671,,Sec,Route Nationale,90.0,,3.0,2022-01-18 09:15:58,Jour,Autre
7672,Normal,,Route Départementale,,2.0,5.0,2022-01-29 09:17:26,,Par le coté
7673,Normal,Sec,Route Nationale,90.0,2.0,5.0,2022-01-21 18:01:39,Nuit,
7674,,Sec,Voie Communale,30.0,,4.0,2022-01-16 21:13:23,Nuit,Par le coté
7675,Normal,,,30.0,2.0,2.0,2022-01-26 15:06:59,,Par le coté
7676,,Mouillé,Route Départementale,,2.0,2.0,2022-01-09 23:51:16,Nuit,Par le coté
7677,Normal,,,90.0,2.0,,2022-01-22 08:38:48,Jour,Par le coté
7678,Normal,,Voie Communale,30.0,1.0,4.0,2022-01-22 15:25:14,Jour,
7679,,Mouillé,,30.0,2.0,6.0,2022-01-19 16:12:55,,Par le coté
7680,Normal,Sec,Voie Communale,,,,2022-01-18 09:15:32,Jour,Par l'arrière
7681,Normal,,Route Nationale,90.0,2.0,3.0,2022-01-18 19:18:12,Nuit,Frontale
7682,,Sec,Route Départementale,,1.0,,2022-01-05 08:01:57,,Autre
7683,,Sec,,30.0,,2.0,2022-01-20 01:05:27,Nuit,
7684,,Sec,,30.0,1.0,1.0,2022-01-12 06:26:05,Nuit,Autre
7685,,Sec,,70.0,1.0,1.0,2022-01-23 18:53:48,,Autre
7686,Normal,Sec,Voie Communale,,2.0,,2022-01-21 04:38:15,Nuit,Par le coté
7687,Normal,,Route Départementale,,2.0,3.0,2022-01-05 23:26:52,Nuit,Par l'arrière
7688,Pluie,,Route Départementale,,2.0,3.0,2022-01-09 11:45:54,Jour,Par le coté
7689,Normal,Sec,,90.0,2.0,2.0,2022-01-25 08:34:17,Nuit,Par le coté
7690,Normal,Sec,Route Départementale,70.0,1.0,1.0,2022-01-01 21:55:00,,
7691,Normal,Sec,,30.0,2.0,2.0,2022-01-13 18:02:59,Nuit,
7692,Normal,,Route Départementale,,2.0,5.0,2022-01-13 08:01:01,,Par le coté
7693,Normal,Sec,Route Départementale,70.0,3.0,5.0,2022-01-13 11:42:57,Jour,Autre
7694,Pluie,,Voie Communale,,2.0,2.0,2022-01-19 23:53:08,,Frontale
7695,,Sec,Voie Communale,,1.0,4.0,2022-01-18 01:27:32,,Autre
7696,,Sec,Route Départementale,,2.0,6.0,2022-01-20 13:25:50,Jour,Par l'arrière
7697,Normal,,Route Nationale,90.0,2.0,2.0,2022-01-14 10:40:12,Jour,Par le coté
7698,Normal,,Voie Communale,,,2.0,2022-01-28 22:12:17,Nuit,
7699,Pluie,,Autoroute,130.0,,1.0,2022-01-03 08:18:36,Nuit,Autre
7700,Normal,,Voie Communale,,1.0,2.0,2022-01-06 16:02:58,,
7701,,Sec,,30.0,,,2022-01-25 04:12:57,,Par le coté
7702,Normal,Sec,,30.0,2.0,,2022-01-10 12:54:49,Jour,Par le coté
7703,Pluie,,,70.0,,1.0,2022-01-08 06:29:34,Nuit,
7704,Normal,Sec,Autoroute,130.0,2.0,,2022-01-27 22:07:46,Nuit,Frontale
7705,,Sec,Voie Communale,30.0,,1.0,2022-01-13 08:45:52,,Autre
7706,,Sec,Route Départementale,70.0,1.0,4.0,2022-01-23 04:57:58,Nuit,Autre
7707,,Sec,,70.0,2.0,4.0,2022-01-26 23:33:27,Nuit,Par le coté
7708,Pluie,,Route Départementale,,,,2022-01-09 23:42:20,Nuit,Autre
7709,Normal,Sec,,70.0,1.0,1.0,2022-01-01 11:30:07,Jour,Autre
7710,Normal,,,70.0,2.0,4.0,2022-01-22 21:23:19,Nuit,Par le coté
7711,,Sec,,70.0,,3.0,2022-01-17 14:31:02,Jour,
7712,Pluie,Mouillé,Voie Communale,,,,2022-01-19 15:32:57,Jour,
7713,Normal,Sec,Voie Communale,,1.0,1.0,2022-01-22 09:36:20,Jour,Autre
7714,,Sec,Autoroute,130.0,,1.0,2022-01-31 16:58:35,,Autre
7715,,Sec,Route Départementale,70.0,,4.0,2022-01-16 19:21:01,Nuit,
7716,Normal,Sec,Voie Communale,30.0,,3.0,2022-01-26 10:27:40,Jour,Frontale
7717,Normal,,Route Départementale,70.0,2.0,2.0,2022-01-13 18:55:22,Nuit,Par le coté
7718,Pluie,Mouillé,Route Départementale,70.0,2.0,2.0,2022-01-03 04:08:08,Nuit,
7719,Normal,Sec,Voie Communale,,2.0,,2022-01-30 10:30:10,Jour,Frontale
7720,,Sec,Voie Communale,30.0,,,2022-01-27 14:55:51,Jour,
7721,,Sec,Route Départementale,70.0,2.0,4.0,2022-01-25 10:24:16,,Par l'arrière
7722,Pluie,,,130.0,,,2022-01-08 11:04:54,Jour,Autre
7723,,Mouillé,Voie Communale,30.0,2.0,,2022-01-03 06:58:47,Nuit,Par l'arrière
7724,Pluie,Mouillé,Voie Communale,,2.0,2.0,2022-01-07 21:00:00,,Par le coté
7725,Pluie,Mouillé,,30.0,3.0,7.0,2022-01-04 01:57:44,Nuit,
7726,Normal,Sec,Autoroute,,,,2022-01-23 11:03:33,Jour,Par le coté
7727,Pluie,,Voie Communale,,,,2022-01-08 02:14:24,,Par le coté
7728,Normal,Sec,,70.0,1.0,,2022-01-15 17:14:58,Jour,Autre
7729,Normal,Sec,Autoroute,,2.0,3.0,2022-01-31 17:36:42,Nuit,
7730,,Mouillé,Route Départementale,70.0,2.0,2.0,2022-01-19 12:11:10,Jour,Frontale
7731,,Sec,,70.0,3.0,3.0,2022-01-17 12:15:06,Jour,Autre
7732,,Sec,,30.0,2.0,,2022-01-29 22:47:31,Nuit,
7733,Pluie,Mouillé,Voie Communale,30.0,2.0,2.0,2022-01-07 15:01:26,Jour,Par le coté
7734,Pluie,Mouillé,Route Départementale,,2.0,2.0,2022-01-07 12:43:32,,Par le coté
7735,Normal,,Voie Communale,,,,2022-01-17 19:02:35,,Par l'arrière
7736,Normal,,Autoroute,,,,2022-01-26 07:43:03,Nuit,
7737,Normal,,,70.0,,2.0,2022-01-05 23:24:50,Nuit,Par le coté
7738,,Sec,Route Départementale,,2.0,5.0,2022-01-05 12:20:20,Jour,Par l'arrière
